mean_r,mean_g,mean_b,std_r,std_g,std_b,brightness
0.6824278322440342,0.524760008169937,0.639970128676488,0.23396758161444944,0.2490168687166781,0.22272306468060699,0.615719323030138
0.6661854064542911,0.49079520697167933,0.7517837690632595,0.14753801626201848,0.15403803984588293,0.1188137251294055,0.6362547941630358
0.4671300551470668,0.3030130889161175,0.6349090243736685,0.19829421165275155,0.18370591462910205,0.15034906397070533,0.46835072281227297
0.8560776654412531,0.8064572269881026,0.8680776824619509,0.07915324541697343,0.12012804714516644,0.07637295010029087,0.8435375249636894
0.5989281215959035,0.32228902845861007,0.6723660471133549,0.16839087786123472,0.16484793374634021,0.12406460655422571,0.5311943990559187
0.7823235804739348,0.5929308789488139,0.7029467081972302,0.14717957258666609,0.17137281648414382,0.14637435163863835,0.6927337225399419
0.5810423474945651,0.37337835307733225,0.5040577342047893,0.24501038962369615,0.23649394955977054,0.22131684501685372,0.48615947825889616
0.897563487200492,0.8132033803104912,0.8460363051471118,0.1249524823616032,0.21253444945310562,0.17545778927563457,0.8522677242193174
0.9288381672113558,0.9100677423747925,0.9332452512255358,0.007963154407123803,0.00898602657489315,0.008110110893449938,0.9240503869371823
0.6808380991285871,0.4515990944989071,0.5675679125817241,0.20950476768758958,0.21639084284941376,0.19348512825167064,0.5666683687363835
0.6393663194444601,0.4386965550108901,0.5576639944172175,0.2513588718214651,0.2682772066063297,0.24135803338555176,0.545242289624183
0.8908092490469115,0.7630723209423521,0.8111234511166581,0.09802911923256072,0.13922756329715294,0.11602009506073845,0.821668340368555
0.5359396275871453,0.3804917279411627,0.5222681781045772,0.27155173617004214,0.2678314549536379,0.24149779803002963,0.4795665112109659
0.5481800619553464,0.4105945329520619,0.5439402062908596,0.24188699500159125,0.2437410741666604,0.21702056076570622,0.5009049337327524
0.6041849639161424,0.3917190053104704,0.6996000136166303,0.16573285544495003,0.16984185947361413,0.1384728975649463,0.5651679942810458
0.684937534041436,0.5162539147603566,0.6224851919934936,0.21741512715809255,0.24747891442519046,0.2138347872748525,0.6078922135984023
0.6369446997549083,0.42637271922658565,0.6913194444445014,0.20065588313393795,0.1933498933653412,0.13828319576103482,0.5848789544753087
0.9236664283769416,0.865722017973928,0.9180019403595262,0.055535919455579286,0.08692473781326632,0.05775508949937727,0.9024634622367466
0.576035709422674,0.32042781522331,0.6602264603758804,0.1796605067917221,0.18846442468550298,0.1288612475764166,0.5188966616739288
0.6544185729847801,0.4465830950435809,0.697186478758223,0.2228441741155577,0.2302912287281307,0.18291892632245108,0.5993960489288308
0.8552287581700168,0.7680815121187811,0.8536471098857037,0.09455955553126513,0.18109063457041835,0.10237121558712906,0.8256524600580974
0.6426253574346557,0.526634837962969,0.62929176879087,0.2970702377597497,0.3172620390882858,0.27129085561223115,0.599517321396151
0.8410892395153127,0.7177491830065716,0.849181304466297,0.15769122811942166,0.23350617867930612,0.1455982200353936,0.8026732423293391
0.7661045581427643,0.5630408326524946,0.6551717388344522,0.1820647280250279,0.20902992757730346,0.18430179425161064,0.6614390432098766
0.7172721779684695,0.47689610566448626,0.7277356515523636,0.17608682126349104,0.15477440111947954,0.1300388598919019,0.6406346450617284
0.5008986928104653,0.28332184436274177,0.43163083809913694,0.21364361120476288,0.18697667162006756,0.17240753034231057,0.40528379175744367
0.8588469328704293,0.7946567776416655,0.834000119144941,0.15910138916453115,0.19687090424683584,0.16790457809509127,0.8291679432189544
0.7739676947168433,0.6001404207516644,0.7059274577887317,0.16727075722074888,0.18526295627033168,0.16506796836856066,0.6933451910856934
0.7737306815087736,0.6961452376089725,0.8184887322985527,0.1918443057779134,0.24907306761722786,0.13681949952745007,0.7627882171387074
0.7034820091231225,0.5753144573801859,0.6731783598856544,0.2366334452554898,0.25758926795640924,0.21678716683287222,0.6506582754629631
0.5669900599128614,0.3849996595860538,0.5344503165849659,0.23221340614234015,0.23067867257781577,0.20197247256472853,0.4954800120279593
0.6785462622549435,0.44579801538670566,0.5788071044390157,0.18718896451232678,0.17860331273739286,0.16018120722637597,0.5677171273602033
0.7179474741285689,0.5208750340414011,0.6195201865468554,0.25118848336630784,0.29033743570475173,0.2515372666705757,0.6194475649055918
0.797701354847566,0.5186593647875779,0.7999621289488847,0.14415571046172831,0.16471312049687195,0.12385610231408063,0.7054409495279593
0.46036177491829783,0.2875297862200386,0.616966656454268,0.23226018143090332,0.2041469753176997,0.17902555850684662,0.4549527391975308
0.8476498672386312,0.7500093613835017,0.7941997719227298,0.12687942464829408,0.1691355693842106,0.1374927301086149,0.7972863335148874
0.5574031522331413,0.34012459150327484,0.669932938453215,0.21137646322720902,0.18051009272916016,0.1516707090279924,0.5224868940631808
0.763226358251697,0.539260791122016,0.643072576252769,0.17645351566035175,0.19150641698381582,0.17532080828083593,0.6485199085421206
0.8499893620643388,0.7273565155229436,0.7975188078704483,0.13623605739249967,0.17216003855081227,0.14662046425599018,0.7916215618191721
0.5224213643790869,0.32668547453703556,0.6514403764978581,0.1916266844674236,0.16657269006862152,0.14357203416177475,0.5001824051379811
0.7441333912037753,0.5042424087690618,0.7598856209151187,0.14278828615097253,0.1422914990956901,0.11773600089753038,0.6694204736292664
0.6018863187636304,0.4163977396514126,0.5471754153050099,0.23157541991013084,0.23248145376891438,0.20442333948790684,0.5218198245733477
0.34729583673746844,0.19163730596404505,0.3244744859749406,0.20690190648256132,0.19131945745510198,0.1814822062248239,0.28780254289215684
0.6049713201252946,0.4132991217320201,0.5445274203431445,0.20420825838676404,0.2018476354547396,0.17732930122107649,0.5209326207334786
0.6939614821623498,0.4944908258442231,0.7586980017702134,0.22768712410553837,0.24135376504429482,0.17666574817561895,0.6490501032588961
0.734160964733147,0.6190367987472993,0.7055525769335853,0.2483122795772138,0.272904350902922,0.2404342425723976,0.6862501134713145
0.6902684163943855,0.3936125578703821,0.7084473720044131,0.1884844950703338,0.22436107670308897,0.13969530646552908,0.5974427820896877
0.6070669934640867,0.39250195738018095,0.6955337690632543,0.2081180123668582,0.17812335768054233,0.14710534067205844,0.5650342399691358
0.5330052593954244,0.34423891952613833,0.48829146241829924,0.23784881568396474,0.22315398678105824,0.20637813670290006,0.45517854711328976
0.7859851579521492,0.6367055589597301,0.8138110191994321,0.1560696384507537,0.2138582773482981,0.12569614782717395,0.7455005787037037
0.8083073767702202,0.6257901858660397,0.831990825844303,0.15660826992551735,0.1939253988029563,0.13135824526108916,0.7553627961601307
0.9284330746187569,0.8717035164760795,0.8963456563181332,0.0980355050892964,0.14756026978200174,0.11363779397261622,0.8988274158042847
0.754593886165648,0.5209563078703765,0.7519688691449561,0.15173419136373234,0.1827730620391744,0.1353047888384402,0.6758396877269426
0.7717890454793577,0.5725677423747514,0.6748527709695518,0.1912526029077177,0.19496031022404103,0.16894000326904482,0.6730698529411764
0.49353851783768515,0.2802045036764655,0.6508744383170413,0.1776014698668877,0.15154429854842028,0.1281389220108497,0.47487248661038495
0.8948691108388392,0.7722698801743645,0.8321167790033459,0.10523184716955761,0.13170666534801403,0.11467209112556451,0.8330852566721134
0.8444142327070396,0.7211184300109604,0.7930172589870079,0.1419814870854974,0.16767342659373527,0.14403220777024228,0.786183307234931
0.6917002825436155,0.42456682325708667,0.7146837554467201,0.19838109168461548,0.23153553349163802,0.14517741506947293,0.6103169537490922
0.7297721779684693,0.5259718818082847,0.6200682529956816,0.18586717641371608,0.2171283097303815,0.18933404878787335,0.6252707709241103
0.7450861247277246,0.5522769437636159,0.6421598413671303,0.1804047087967533,0.20835798825201188,0.18104053702567466,0.6465076366194625
0.6569627416939122,0.527010995370373,0.6337520424836763,0.2782222631065087,0.3035217364909053,0.25857552392265964,0.6059085931826433
0.7153845826525823,0.49085307734204275,0.6196495438453486,0.17676611065363182,0.18766052357221227,0.16225813615874154,0.6086290679466231
0.8315453090959509,0.5997855392157293,0.810606021922757,0.09087233711497991,0.10545705649126609,0.0825431148158615,0.7473122900780682
0.6584082244009225,0.45624659586057326,0.7332392939815646,0.1437669566574498,0.14418663090968242,0.12022174515418685,0.6159647047476399
0.5637833605664563,0.3819048713235291,0.679980681508773,0.21992347939065654,0.19445565069095633,0.16344694210197966,0.5418896377995642
0.6107119757625401,0.4655918096405164,0.583302696078448,0.24027777730604502,0.24814881570194217,0.21539490555803267,0.5532021604938272
0.6804398148148532,0.39956427015251605,0.7329801538671665,0.1640765384461702,0.15371256120747215,0.12287532300452911,0.6043280796114743
0.7722822201797991,0.5780726613562265,0.6783952035675881,0.17165086314426672,0.19925352964789642,0.17431161165630799,0.6762500283678287
0.8418564474401348,0.7814342490468831,0.8683785232843805,0.18412015336313403,0.24025963092958175,0.13608023046680628,0.8305564065904139
0.800326371868259,0.6955729166667214,0.7631352975218557,0.17278979683018983,0.19611842107943472,0.17010378180242108,0.7530115286855483
0.8312002144608336,0.6993770424836973,0.7695780569172626,0.17159725485833446,0.2182399953177606,0.17891729926485953,0.7667184379538853
0.7853217762800182,0.5814763752723292,0.6804653458606035,0.16814957109161044,0.1830158159736908,0.16602912748278967,0.6824211658042847
0.4438644641884563,0.21843894675925618,0.5729426232298611,0.19574620413516286,0.17060382811089667,0.15564027924270712,0.4117486780591866
0.8373012833606424,0.7095915883715213,0.7846009497549833,0.12753391432190206,0.1539275419179668,0.13016853045058174,0.7771646071623094
0.8484587758715058,0.7716575605937109,0.8197742204521197,0.18631607826331956,0.2448827171022808,0.19534852063866096,0.8132968523057371
0.7367978962418911,0.5513565495642533,0.7555147058824402,0.17744859578512928,0.2187468578960793,0.13473608785470734,0.6812230505628177
0.9494710818355296,0.938414436955349,0.939576525054478,0.040028362184098956,0.08833746569684635,0.07554300777394962,0.9424873479484388
0.6991591775599715,0.4726468886165665,0.6145016339869591,0.1693436804815539,0.1717309002476202,0.1527925604937911,0.5954359000544663
0.7666415611384247,0.5905884055010828,0.7844788262528224,0.1727747038950393,0.2532141050659919,0.14712556165914029,0.7139029309640524
0.6222622208605881,0.35585214120370673,0.6901365059913506,0.17727212454406308,0.17364716538840103,0.13938032932795794,0.5560836226851852
0.6420296330338043,0.39486613221677747,0.5420887799564134,0.17519609919229218,0.16954530893481265,0.15240195302247095,0.5263281817356572
0.5865332244009132,0.32398216230938637,0.6572559232026772,0.19375785838108936,0.1603080623512973,0.13470244843539336,0.522590436637618
0.7496625646787284,0.5240604575163353,0.7960554534314609,0.1574045953685569,0.18751139573355477,0.12837595681844213,0.6899261585421206
0.7922909007353556,0.6352358217592728,0.7230507046569111,0.18060541962114085,0.2240759328021641,0.1937582148514405,0.7168591423838053
0.48000195738017887,0.29334150326796776,0.6342145799292268,0.20714375372603153,0.1934754072319672,0.1612521206488462,0.46918601352578065
0.855523641748419,0.7617549189815417,0.8156522331155309,0.14924274443519192,0.17771563093258655,0.15179159942021225,0.810976931281772
0.5593609579248517,0.40406326593137565,0.5190831801470716,0.2778858369243122,0.32831125296991714,0.26694113758730115,0.4941691346677559
0.7823167721950766,0.5518024918300659,0.6594171262255357,0.13479171077616803,0.16999798000412392,0.1451597252264424,0.664512130083515
0.8024011948530104,0.6151339528867357,0.8289224196623843,0.1595280827297894,0.19348001365217737,0.13560286676337355,0.7488191891339868
0.7592073461329243,0.6269944001906521,0.7118510859205069,0.23218035658138877,0.2711996423384231,0.2235723532797157,0.6993509440813362
0.4994966128812606,0.28989991830065015,0.5997097971133024,0.23184919344087462,0.21065649876905443,0.18223893792979232,0.463035442765069
0.94976171023965,0.9146322678377072,0.9254408360566573,0.07630399642447265,0.12251486624098647,0.09627357643368097,0.9299449380446624
0.6572925177015623,0.3753970077614463,0.7327512254902745,0.17452126532122544,0.17200760007349114,0.13739913092005077,0.5884802503177197
0.8815474366830705,0.7358413330610536,0.865197780501143,0.10427170286577253,0.22861259866842765,0.13174697250560635,0.8275288500816994
0.6663424223856794,0.40310244757626656,0.5398207720588151,0.1436443719032316,0.14190280967848623,0.12367012109024228,0.5364218806735658
0.6080712145969777,0.35886140046295567,0.687254050925987,0.21083599024856323,0.19643441584120422,0.1418337773106236,0.551395555328613
0.5505676402505322,0.3209465209694845,0.44983277165033136,0.22233686423840157,0.2012415527497643,0.1875775615865327,0.44044897762345675
0.45857460171567993,0.29655543641067,0.439397807734207,0.2041592038483499,0.18185590753856243,0.15357784443859515,0.3981759486201888
0.749378319035984,0.6164322065631952,0.7084124795751998,0.2112659554060697,0.2429629689819632,0.20429898778768493,0.6914076683914308
0.6543394267429605,0.45573767701525697,0.7184185219227276,0.1962880414044884,0.18338935407224774,0.15195674508958562,0.6094985418936092
0.7009284790305385,0.5107472937091434,0.62663441244556,0.2318830732705493,0.2387392660038753,0.20885356285548068,0.6127700617283951
0.6903164998638538,0.5290462452341962,0.6337388514433653,0.2311625521393986,0.2653968244501358,0.22177876148161607,0.6177005321804647
0.6373514944172378,0.45355349605119255,0.7245587384259881,0.21503829963320178,0.19118746526010189,0.15542056360853748,0.6051545762981119
0.6868898080065914,0.5283526518246271,0.7563219124456129,0.16770062624970575,0.1775099072938838,0.1409218507808841,0.6571881240922295
0.6729468784041702,0.427699908088244,0.7166492204521306,0.19822694058632923,0.2099937590891076,0.15689406174404472,0.6057653356481482
0.7022854541122212,0.5830231311274583,0.6776382080610238,0.25060103535261374,0.2793149116043277,0.2366019595458507,0.6543155977668846
0.7749000034041956,0.6159415849673375,0.6955593001089787,0.20548888297009993,0.2689275897092329,0.21825490885661825,0.6954669628267974
0.5687963813997962,0.33693065767973984,0.6649386403867672,0.19279505994278875,0.17042899297595712,0.1417846524404057,0.5235552264887436
0.6788666768791088,0.45342754289215415,0.5744174666394423,0.21321935058411762,0.21919266328315062,0.19703666527571764,0.5689038954702251
0.5817499829793209,0.35400752314814954,0.6852996493736893,0.19737085179423666,0.19030645533424637,0.14430290006914095,0.5403523851670298
0.7666585818355489,0.6364876940359733,0.7150607638889261,0.22851965842995664,0.2604892000250991,0.23265150039891674,0.7060690132534496
0.7589277811819904,0.5065231821895476,0.7633846507353792,0.155949583507818,0.1859547474673762,0.13254706726055662,0.6762785380355846
0.5285369008714622,0.362117885348574,0.48786977464596504,0.262048578710949,0.2608511409923348,0.23788285886580696,0.4595081869553377
0.5675070635893219,0.3546372889433498,0.48861443014705025,0.23841062947454097,0.2301189830041847,0.20431041483322746,0.4702529275599128
0.7238238698257686,0.4673274952342131,0.750717422385703,0.146619737783789,0.1629279437338727,0.11832538197931376,0.6472895958151779
0.6763084660948023,0.5325925074891121,0.6533496732026447,0.19557426096899372,0.20574945177922083,0.18258183570690623,0.6207502155954975
0.5242332175925957,0.3406896786492312,0.6619502314815171,0.22860722127809235,0.2054391107179925,0.1722882868684079,0.5089577092411038
0.5508340141612291,0.3932398046023899,0.5362030228758241,0.230763022409812,0.23525193869878042,0.20670527572896458,0.4934256138798112
0.6547160096677597,0.5618451286764762,0.7467379833878272,0.2942068511424358,0.33234794193423267,0.22000789184929878,0.6544330405773421
0.9232864413126729,0.8672338813998679,0.888957822712494,0.07404080315451406,0.08811173374754148,0.07282360450104439,0.893159381808279
0.6700810185185587,0.48093724468954974,0.7285828567538838,0.20118310948949933,0.27248392892716716,0.15136370157167744,0.6265337066539579
0.5236408973311518,0.36474417892156086,0.4975494451252715,0.26624548652864877,0.2683623101154178,0.24586403739807391,0.4619781737926653
0.625434453295209,0.48807061887254544,0.6144182325708111,0.25981568850626846,0.2650051002063639,0.23126610339985462,0.575974434912854
0.4152160777505384,0.28572431576796276,0.4132893348311479,0.26681979180130183,0.267188140248414,0.25045760481869067,0.37140990944989105
0.6456737642974144,0.49200282543573554,0.7325525088508283,0.22528063817824867,0.23629895118189753,0.16734796248718994,0.6234096995279593
0.9247493702342412,0.9039879493464689,0.9313325503812993,0.041842551900385064,0.05238583751237953,0.04091638835647412,0.9200232899872913
0.8162926368464919,0.7035117953432013,0.8191742408769898,0.10841733112739205,0.17743707823559893,0.10273596436141462,0.7796595576888163
0.6344149986383792,0.4617506638072033,0.7177040781591056,0.22547709291984175,0.24984392282201218,0.16303995573002153,0.6046232468681917
0.692585784313785,0.5233694172113376,0.757687823393327,0.15314583207973523,0.1823224874153908,0.12422240573613212,0.6578810083061002
0.7122076695261798,0.5215256501906403,0.635549428104603,0.22448115088263354,0.24617948336578524,0.21917214815913447,0.6230942492737837
0.6090907543573275,0.4024773624727891,0.6995089528867835,0.15143117224217365,0.16814348784959404,0.11138722046031375,0.5703590232389252
0.5672215413943417,0.3467945772058741,0.4742651313997833,0.24356181654014294,0.23246229373072794,0.21684751552106327,0.4627604166666667
0.6902888412310114,0.4305964052287916,0.73926164215695,0.09700116678737115,0.10383862385671197,0.0746258879753951,0.6200489628721859
0.667198137935772,0.4333763105936801,0.561317487064276,0.19017956469494615,0.1861055381007858,0.16582526545300885,0.5539639785312273
0.9102609272876331,0.8900901245915852,0.9148484306917791,0.01979590673079287,0.02472226381639631,0.019726092019467505,0.9050664941902689
0.6727239072712945,0.4385740059912901,0.5779892599400952,0.18128373292260166,0.1883745076150113,0.16441261637021198,0.5630957244008714
0.9112672760076731,0.8606898488562923,0.8836788534859145,0.101344505094573,0.12956155461956595,0.10989268552956201,0.8852119927832244
0.44339511846407353,0.1848251974400846,0.5479902811819224,0.15867322517209706,0.14173484629690325,0.12309880804150931,0.3920701990286855
0.6833078022876221,0.38128446691177853,0.7069406147876401,0.18529625021725885,0.1943675780169887,0.12991647487853836,0.5905109613289761
